accX,accY,accZ,gyroX,gyroY,gyroZ,timestamp,Activity
0.190554,2.182611,6.547085,0.096344,-0.010349,0.267475,39:17.4,1
0.151635,2.733316,8.61279,-0.057515,0.084962,0.159749,39:17.5,1
0.255968,3.135979,11.667936,0.01206,-0.026652,0.00163,39:17.6,1
0.286205,1.689237,13.691429,-0.243265,-0.514731,-0.201435,39:17.7,1
0.046104,1.424737,11.83439,0.254714,-0.058407,-0.404039,39:17.8,1
-0.005988,1.810036,7.702083,0.080621,-0.217467,-0.337687,39:17.9,1
0.400567,1.997297,6.778803,0.313242,0.042527,-0.179127,39:18.0,1
1.161435,2.151775,8.149353,0.119324,0.118008,0.101347,39:18.1,1
0.181423,2.132016,12.575649,-0.138113,0.303825,0.010819,39:18.2,1
-1.344803,4.323908,12.867542,0.16015,-0.286579,-0.463334,39:18.3,1
-0.868943,1.747766,10.195748,-0.368959,-0.739724,0.327483,39:18.4,1
0.130678,1.079405,7.070397,0.160807,0.054571,0.496935,39:18.5,1
0.210163,2.179767,7.466623,0.183316,0.144356,0.280146,39:18.6,1
0.270338,2.542014,8.267907,-0.096087,-0.064911,0.198697,39:18.7,1
0.416883,3.343148,9.542506,-0.044448,-0.087084,-0.063659,39:18.8,1
0.178878,3.355123,12.59436,-0.349091,-0.034106,0.008012,39:18.9,1
0.736618,1.186582,9.988579,-0.01586,-0.119913,0.05601,39:19.0,1
0.584534,0.699346,9.06949,0.127566,0.289403,-0.366692,39:19.1,1
0.29324,1.815724,7.195387,0.187468,0.022159,-0.535524,39:19.2,1
0.479752,2.37541,7.491471,0.225027,0.021563,-0.280369,39:19.3,1
0.500709,2.802622,9.793534,-0.044344,0.061265,0.049456,39:19.4,1
-0.001946,3.065326,10.359358,-0.320958,0.034784,0.141058,39:19.5,1
0.055085,-0.618663,11.366763,-0.816911,0.559675,0.42868,39:19.6,1
-1.950294,1.484613,11.797118,0.713585,0.531146,-0.474705,39:19.7,1
-0.000748,1.924099,7.36723,0.073473,-0.510372,0.461103,39:19.8,1
-0.169148,3.055296,8.038135,0.095695,-0.102062,0.25081,39:19.9,1
-0.198338,3.098856,9.174721,-0.007572,0.024302,0.261077,39:20.0,1
0.057181,2.877915,9.22816,0.195158,-0.147987,0.110461,39:20.1,1
1.002914,2.088906,10.292147,0.172417,-0.475314,0.185288,39:20.2,1
0.511935,0.048799,11.539803,0.155139,0.337728,-0.060915,39:20.3,1
0.468376,0.984054,9.936786,-0.365603,-0.286199,-0.313149,39:20.4,1
-0.574056,2.527943,8.371342,-0.488696,-0.37796,-0.399791,39:20.5,1
0.227527,1.887874,9.105715,0.226291,0.206697,0.137769,39:20.6,1
-0.179177,2.05822,9.572893,-0.176809,-0.172455,0.060815,40:15.0,1
-0.210163,2.083218,9.517209,-0.614864,-0.464733,0.006241,40:15.1,1
-0.054337,2.21225,9.478889,-0.009634,0.007243,0.030647,40:15.2,1
-0.030237,2.225123,9.550889,0.010885,0.056695,0.037315,40:15.3,1
-0.324825,2.320774,9.467812,0.025094,0.030106,0.003899,40:15.4,1
-0.684976,2.355951,8.589139,-0.053172,0.064536,0.118679,40:15.5,1
-1.395548,2.711761,10.724149,-0.07922,0.045119,0.122985,40:15.6,1
-0.776286,3.073858,8.453221,-0.159312,0.178173,0.13855,40:15.7,1
-0.685125,2.802323,9.466015,-0.058917,-0.022359,-0.047484,40:15.8,1
-0.824635,3.251239,8.5598,-0.237709,-0.057852,0.079849,40:15.9,1
-0.569715,3.157384,9.372759,-0.057227,-0.070592,0.088569,40:16.0,1
-0.285905,3.175197,10.547516,-0.190625,-0.221761,0.113485,40:16.1,1
-0.174088,1.033152,13.380076,-0.130116,-0.359719,0.099565,40:16.2,1
1.231938,0.219893,9.630673,-0.718676,-0.377164,0.04305,40:16.3,1
0.752485,0.90891,7.922575,0.246067,-0.429874,-0.04088,40:16.4,1
0.248483,1.777554,6.901398,0.584957,0.062263,-0.316347,40:16.5,1
0.274529,2.594854,8.423433,0.333664,0.091356,-0.258179,40:16.6,1
0.011227,3.569777,8.506211,-0.123125,0.12121,-0.10717,40:16.7,1
-0.032932,3.592829,11.676319,0.128453,0.264922,0.040746,40:16.8,1
-0.239352,1.883683,14.377751,0.064002,0.228726,0.36414,40:16.9,1
-0.393532,1.378184,11.232043,-0.032506,0.490439,0.36591,40:17.0,1
0.444576,1.320255,7.023844,0.418864,-0.222531,0.264369,40:17.1,1
0.037871,2.052382,6.889274,0.354952,-0.190297,0.307565,40:17.2,1
0.181123,2.828967,8.911568,0.12319,0.050621,-0.018911,40:17.3,1
0.073048,3.583099,10.551708,-0.440319,-0.162665,-0.182637,40:17.4,1
0.650397,2.275867,12.040811,0.002488,-0.127329,-0.323325,40:17.5,1
0.377515,1.033002,10.451865,-0.179656,-0.342764,-0.052833,40:17.6,1
0.234263,1.024769,8.565937,-0.005412,-0.033614,-0.15943,40:17.7,1
0.00015,1.810934,6.372548,-0.170427,0.050873,-0.337748,40:17.8,1
-0.097747,2.312092,8.507558,0.218066,0.246937,-0.338734,40:17.9,1
-0.39443,3.183879,10.317594,-0.014151,0.299244,-0.165877,40:18.0,1
-0.709974,2.955604,10.27164,0.15832,0.041835,0.093836,40:18.1,1
-0.320783,1.210832,10.1706,0.019584,-0.090951,0.268494,40:18.2,1
-0.588875,0.946482,9.65627,-0.618382,-0.071925,0.422993,40:18.3,1
0.238304,1.43312,6.797215,-0.202904,0.123252,0.09137,40:18.4,1
-0.222737,2.134411,8.13184,-0.071217,-0.337085,0.205247,40:18.5,1
-0.273032,2.728526,9.140143,-0.068807,-0.14141,0.012674,40:18.6,1
0.225581,2.446063,10.799892,0.008795,-0.099212,-0.100534,40:18.7,1
0.236658,0.383503,12.144994,-0.375099,-0.155917,-0.093524,40:18.8,1
0.647104,0.300126,10.363848,-1.114651,-0.142345,-0.242644,40:18.9,1
0.117356,1.554667,7.098089,0.189284,-0.038754,-0.001524,40:19.0,1
-0.044757,1.886078,7.302415,0.359376,0.352303,-0.195962,40:19.1,1
0.59172,2.682871,8.652757,0.179898,0.236233,-0.067879,40:19.2,1
0.382754,2.497706,12.16146,0.042104,0.017323,0.000176,40:19.3,1
-0.696951,1.293909,14.848822,-0.141212,0.195732,0.209043,40:19.4,1
-0.847238,0.757874,11.450888,0.156793,0.454771,0.248329,40:19.5,1
0.545765,1.070125,7.449259,0.586357,-0.017067,0.196956,40:19.6,1
0.387993,1.661844,7.06426,0.268089,-0.424196,0.395016,40:19.7,1
0.356409,2.066752,8.389155,0.048819,-0.058135,0.082418,40:19.8,1
0.001647,2.333647,11.35823,-0.228661,-0.174404,-0.078028,40:19.9,1
0.270937,0.807571,15.118561,-0.099616,-0.055941,-0.277852,40:20.0,1
0.85592,0.510588,9.779164,-0.308164,-0.116741,-0.196897,40:20.1,1
0.179926,0.983605,8.059839,0.771039,0.047399,-0.18647,40:20.2,1
0.096549,1.690435,6.925498,-0.204309,0.029263,-0.364825,40:20.3,1
0.470472,2.21704,8.052056,0.130601,0.123129,-0.182737,40:20.4,1
-0.219743,2.391277,12.634177,0.048838,0.03778,-0.020878,40:20.5,1
-0.972079,2.531835,12.04605,-0.244963,0.218021,0.0922,40:20.6,1
0.190853,0.743953,9.088949,0.151613,-0.200354,0.098519,40:20.7,1
-0.376916,0.670755,9.022039,-0.228212,-0.756159,0.382549,40:20.8,1
0.536335,1.084644,7.33325,0.144927,0.426019,0.215103,40:20.9,1
-0.027094,2.230661,8.243058,-0.308751,-0.377399,0.110887,40:21.0,1
0.122296,2.85621,9.302555,-0.000665,-0.067257,-0.115183,40:21.1,1
0.127834,2.508633,11.424243,-0.015434,-0.188671,-0.222205,40:21.2,1
0.0961,0.213456,14.331198,-0.129965,-0.120388,-0.18383,40:21.3,1
0.898132,0.429906,9.604328,-0.723948,-0.310574,-0.222209,40:21.4,1
-0.072898,1.348097,8.160879,0.799694,0.05858,-0.077464,40:21.5,1
-0.141606,1.825454,7.685169,0.183792,0.197415,-0.343738,40:21.6,1
0.361199,2.708468,8.538843,0.188548,0.198409,-0.109711,40:21.7,1
-0.435145,3.077151,10.185419,0.031492,0.028904,0.023198,40:21.8,1
-1.170865,2.523602,10.614128,0.085437,0.355359,0.121202,40:21.9,1
-0.920586,1.414109,9.358239,0.018851,0.004026,0.175056,40:22.0,1
-1.199605,0.841251,9.798025,-0.391009,-0.086608,0.512081,40:22.1,1
-0.180375,1.717678,8.105495,-0.099931,0.459814,0.429293,40:22.2,1
-0.274679,2.205214,9.254805,-0.138062,-0.113136,0.298861,41:39.7,1
-0.238304,2.089804,9.644295,-0.045978,0.113541,0.044773,41:39.8,1
-0.385598,2.146087,9.786948,0.05979,-0.045803,-0.034,41:39.9,1
-0.451761,2.190994,9.369616,-0.053516,-0.004817,0.019317,41:40.0,1
-0.425715,2.146536,9.486523,-0.030261,0.019187,0.0195,41:40.1,1
-0.445324,2.312092,9.4732,0.045356,-0.000665,0.012522,41:40.2,1
-0.559986,2.324067,9.650881,-0.006107,0.025235,0.036438,41:40.3,1
-1.237177,2.516118,9.593101,-0.079009,0.006975,0.067818,41:40.4,1
-0.421673,2.691403,8.781189,-0.14316,-0.062431,0.062196,41:40.5,1
-0.426763,2.835104,9.143137,-0.093406,0.133187,0.096414,41:40.6,1
-0.37976,3.003804,9.105715,-0.212982,-0.059223,0.070844,41:40.7,1
-0.26944,3.182532,9.489217,-0.188891,0.047441,0.087032,41:40.8,1
-0.775238,3.133434,10.532697,-0.221238,-0.154037,0.001169,41:40.9,1
-0.739462,1.498983,12.080628,-0.208344,-0.200084,-0.058467,41:41.0,1
-0.079185,0.729283,11.335927,0.116105,0.108737,-0.087482,41:41.1,1
0.013023,0.890947,9.292077,-0.532866,-0.247895,0.088799,41:41.2,1
-0.462538,1.596281,8.175998,-0.153111,-0.180263,0.059658,41:41.3,1
-0.563428,2.304757,7.272477,0.394209,0.046944,-0.189811,41:41.4,1
-0.24998,3.034789,8.284223,0.209585,0.118952,-0.148782,41:41.5,1
-0.521066,3.340903,10.597363,0.074657,0.078941,0.122199,41:41.6,1
-1.422342,3.347489,11.208392,-0.041204,0.041173,0.286973,41:41.7,1
-0.069007,1.186433,10.218351,-0.000734,0.242037,0.341612,41:41.8,1
-1.063089,1.371298,9.248817,0.251103,0.171853,0.203218,41:41.9,1
0.457299,1.455124,7.260053,-0.323143,-0.863607,0.491399,41:42.0,1
0.074695,2.436483,7.226822,0.691647,0.408839,0.397833,41:42.1,1
-0.103136,3.178041,9.191486,-0.231828,-0.235413,0.386759,41:42.2,1
0.198038,3.048411,11.500734,-0.014856,-0.049876,-0.017614,41:42.3,1
0.172591,1.263972,13.651611,-0.19669,-0.102937,-0.136141,41:42.4,1
0.92822,0.635129,10.355166,-0.3482,-0.272132,-0.151178,41:42.5,1
-0.277822,1.786984,7.063661,-0.827911,-0.305817,-0.294073,41:42.6,1
-0.042961,2.204017,7.042705,-0.051377,-0.145031,-0.3103,41:42.7,1
0.118703,2.843038,8.096962,0.433769,0.319302,-0.604825,41:42.8,1
-0.392783,2.701432,12.552447,-0.078782,0.051087,-0.164841,41:42.9,1
-0.568667,1.150058,14.884597,-0.02843,0.058846,0.013313,41:43.0,1
-1.107547,1.221011,11.667487,-0.219333,0.236559,0.265091,41:43.1,1
0.202679,1.142275,7.218888,-0.779057,0.147139,0.264515,41:43.2,1
0.410446,1.833986,6.467002,0.358922,0.35061,0.101571,41:43.3,1
0.377216,2.398911,8.38646,0.074994,-0.490959,0.468444,41:43.4,1
0.131876,2.595303,11.580668,0.330805,-0.070957,0.118887,41:43.5,1
0.39413,1.765578,13.833483,-0.041901,-0.23338,0.030703,41:43.7,1
0.801733,0.979114,10.211765,-0.140231,-0.104811,-0.136973,41:43.8,1
0.683329,0.890349,7.230863,-0.344003,-0.142905,-0.117301,41:43.9,1
0.08637,2.112407,6.867419,0.79177,-0.05051,-0.294571,41:44.0,1
0.004042,2.552193,8.215665,0.149725,-0.132337,-0.379253,41:44.1,1
-0.215701,3.304678,10.869497,0.208393,0.312309,-0.319347,41:44.2,1
-0.424368,3.417094,10.594968,0.074808,0.259014,-0.068578,41:44.3,1
0.027243,1.488654,8.935668,0.052975,0.332009,0.212466,41:44.4,1
-0.287851,1.037942,9.327853,0.185563,-0.229045,0.114137,41:44.5,1
0.743204,1.538201,6.231691,0.327947,-0.558956,0.434257,41:44.6,1
0.249082,2.321373,7.594158,0.117808,-0.151975,0.385939,41:44.7,1
0.219294,3.051105,8.950487,0.259592,-0.154137,0.074727,41:44.8,1
0.306862,3.006199,11.212284,-0.105961,-0.06364,-0.064521,41:44.9,1
0.518522,0.814905,11.476185,-0.058168,-0.134442,-0.273543,41:45.0,1
0.839604,0.290246,10.332563,-0.172252,-0.06305,-0.089291,41:45.1,1
-0.180225,1.64957,7.177424,0.092372,-0.160412,-0.223368,41:45.2,1
-0.272433,1.948199,7.763306,-0.458342,-0.186309,-0.219935,41:45.3,1
0.367037,2.923271,8.151,0.193486,0.306188,-0.523741,41:45.4,1
0.357906,2.604434,12.160712,-0.061973,0.299688,-0.02925,41:45.5,1
-0.595162,1.287473,14.035114,0.073766,-0.003584,0.217172,41:45.6,1
-0.818498,0.94244,11.530672,-0.241554,-0.057075,0.413249,41:45.7,1
0.68273,0.992287,7.518565,-0.55949,0.336884,0.395494,41:45.8,1
0.640817,1.777404,6.667884,0.195469,0.329556,0.26697,41:45.9,1
0.328716,2.425855,8.691227,-0.038012,-0.683331,0.365075,41:46.0,1
0.344134,2.804418,10.467732,0.258001,0.035736,-0.079292,41:46.1,1
0.492476,1.455124,14.238241,-0.186192,-0.19416,-0.144859,41:46.2,1
0.883163,0.498164,9.407936,-0.169301,-0.178862,-0.223889,41:46.3,1
0.963247,0.470322,8.803343,-0.361588,-0.10637,-0.122667,41:46.4,1
-0.114512,2.046395,6.951993,0.628774,-0.011342,-0.176816,41:46.5,1
0.438139,1.947301,8.459359,-0.363295,-0.196523,-0.474284,41:46.6,1
0.279169,2.947521,8.88672,0.306952,0.350566,-0.372727,41:46.7,1
0.124242,2.720143,10.980117,-0.029818,0.210303,0.094546,41:46.8,1
-1.22161,1.418001,14.287339,0.034625,0.313331,0.090141,41:46.9,1
-0.533491,0.040715,12.302766,-0.132534,0.241765,0.322245,41:47.0,1
0.098944,0.571811,8.312963,-0.360134,0.466424,0.231867,41:47.1,1
-0.183668,0.999621,8.527018,-0.077647,0.075774,-0.089091,41:47.2,1
-0.623304,1.500929,9.358988,0.500897,-0.185561,-0.209508,41:47.3,1
-0.574356,1.702709,8.672964,0.238905,-0.104477,-0.300466,41:47.4,1
0.024998,1.780248,9.357042,0.084976,-0.123939,-0.458715,42:22.8,1
-0.112267,1.903741,9.714499,0.074881,0.02802,-0.586712,42:22.9,1
-0.143851,1.739233,9.612261,-0.070404,0.006874,-0.01745,42:23.0,1
-0.085921,1.895359,9.747131,0.012005,-0.002325,0.038004,42:23.1,1
-0.382006,1.901047,9.614057,0.147624,0.035099,-0.023985,42:23.2,1
-0.865949,2.152224,9.878707,-0.126879,-0.023106,0.103556,42:23.3,1
-0.677042,2.678081,8.98312,-0.094203,-0.213554,0.078828,42:23.4,1
-0.218546,2.549199,8.978479,-0.047451,0.337273,0.169923,42:23.5,1
-0.387394,2.699337,8.891809,-0.143809,-0.093152,0.079532,42:23.6,1
-0.122894,2.910547,8.880433,-0.106426,0.028369,0.151486,42:23.7,1
-0.115709,2.920577,10.814711,-0.057822,-0.033365,0.075735,42:23.8,1
-0.262853,1.440155,13.085489,-0.165444,-0.222015,0.04823,42:23.9,1
0.49053,0.555645,10.463391,0.141224,-0.044968,-0.00672,42:24.0,1
0.8417,0.493823,8.260273,-0.442439,-0.319714,-0.072046,42:24.1,1
0.211211,1.229094,8.223749,0.390341,-0.241505,-0.190621,42:24.2,1
0.445773,1.944456,7.830965,-0.022224,0.019312,-0.315217,42:24.3,1
0.740809,2.53917,8.859177,0.205523,0.106641,-0.174843,42:24.4,1
0.354164,2.109713,12.380006,-0.245739,0.019003,-0.003679,42:24.5,1
-0.563279,0.63947,14.03227,0.015505,0.034768,-0.030713,42:24.6,1
-0.264949,1.194815,10.130633,-0.026563,-0.299236,0.046967,42:24.7,1
0.263901,0.484991,8.110584,-0.512454,-0.504094,0.457816,42:24.8,1
0.226928,1.683549,6.937923,0.098533,0.153702,0.573063,42:24.9,1
0.752186,1.522035,8.896899,-0.019846,-0.22469,0.4384,42:25.0,1
0.873883,2.41418,10.663525,0.034032,0.182756,0.486217,42:25.1,1
1.130749,2.173331,11.341465,0.240746,-0.048453,0.012175,42:25.2,1
1.115031,0.894091,9.911788,0.004262,-0.073481,-0.015472,42:25.3,1
0.41838,0.224084,9.810299,-0.504558,0.124845,-0.196309,42:25.4,1
0.581241,1.585054,7.007528,-0.205703,-0.165627,-0.411879,42:25.5,1
0.67794,2.205514,7.698341,0.302819,-0.01103,-0.362108,42:25.6,1
0.785117,2.355951,10.439142,0.290287,0.226999,-0.186186,42:25.7,1
-0.583786,2.620002,10.737322,0.058304,0.207266,0.052277,42:25.8,1
0.082628,0.318538,10.394984,-0.152359,0.071939,0.117958,42:25.9,1
-0.083077,-0.031435,10.258916,-0.35936,0.213127,-0.016624,42:26.0,1
0.430205,1.716481,7.164851,0.27829,0.366869,-0.094652,42:26.1,1
0.249232,2.050735,8.046667,0.088977,-0.51944,0.313714,42:26.2,1
0.230371,2.786905,9.73321,0.188858,0.06074,0.327079,42:26.3,1
0.900228,1.794019,11.97854,0.124371,0.117738,0.23859,42:26.4,1
1.063538,0.460592,10.961106,-0.322778,-0.088029,0.171807,42:26.5,1
0.745749,0.484542,9.260642,-0.407712,-0.062257,-0.275962,42:26.6,1
0.345482,1.665736,6.187084,0.016177,0.283513,-0.396225,42:26.7,1
0.606389,1.775159,8.577313,0.163194,-0.33788,-0.337442,42:26.8,1
0.608335,2.20701,11.044932,0.28373,0.208394,-0.157999,42:26.9,1
-1.03869,2.609973,11.683354,0.376741,0.156276,0.043139,42:27.0,1
-0.145797,1.185235,8.990005,-0.16252,0.170168,0.260748,42:27.1,1
0.161215,-0.067959,9.69444,-0.655506,0.350784,0.391714,42:27.2,1
0.248483,1.833986,6.925498,-0.009572,0.542891,0.091328,42:27.3,1
-0.068108,1.608405,8.634494,0.152516,-0.330571,0.163916,42:27.4,1
-0.14445,2.617158,10.874436,0.028121,0.008865,0.350813,42:27.5,1
-0.456551,2.358046,12.170292,0.156821,0.147097,0.199081,42:27.6,1
0.582439,0.789009,10.190359,-0.122398,-0.019237,0.069859,42:27.7,1
0.66851,0.497266,8.364905,-0.416132,0.17674,0.074265,42:27.8,1
0.219144,1.629661,7.2855,-0.087068,0.200199,-0.199203,42:27.9,1
0.753234,1.469045,8.440498,0.125855,0.069759,-0.451586,42:28.0,1
0.358804,1.365161,11.775114,0.168771,0.047708,-0.153834,42:28.1,1
-1.863475,2.920277,12.89703,0.130968,0.096613,0.011516,42:28.2,1
-1.264421,1.511108,8.854387,-0.039192,0.081427,-0.096319,42:28.3,1
-0.263302,-0.233514,9.110505,-0.607784,0.241291,0.504033,42:28.4,1
0.158071,1.124162,7.464527,0.426446,0.592153,0.072204,42:28.5,1
-0.251178,1.8997,7.639064,0.099408,-0.387912,0.143774,42:28.6,1
0.018711,2.597548,8.615484,0.153467,0.016861,-0.078293,42:28.7,1
0.719254,1.270109,12.08931,-0.008992,0.044672,-0.06226,42:28.8,1
-0.19714,-0.237556,14.117443,-0.147694,-0.039578,-0.031382,42:28.9,1
-0.195194,0.344733,9.865085,0.024643,-0.736582,-0.628517,42:29.0,1
-0.104632,1.161734,8.334967,0.196698,-0.084844,-0.178045,42:29.1,1
0.326321,1.385968,7.723639,0.270099,0.009419,-0.219443,42:29.2,1
0.161215,2.184408,8.710836,0.360121,0.199948,-0.106412,42:29.3,1
0.126337,2.607877,9.629026,0.264529,0.233998,0.083939,42:29.4,1
-0.584684,2.56312,11.085049,0.115268,-0.067938,0.087968,42:29.5,1
-0.676294,1.802252,9.182804,0.05935,0.151314,0.076038,42:29.6,1
-0.939297,0.579744,9.311237,-0.272468,0.22938,-0.080301,42:29.7,1
-0.648302,0.390089,7.924371,-0.035281,0.346538,-0.168963,42:29.8,1
-0.214354,0.082478,8.74736,-0.123856,-0.12266,0.132772,42:29.9,1
-1.023422,0.316442,11.30539,-0.010778,0.07563,0.00693,42:30.0,1
-1.304238,1.102906,10.735974,-0.126916,-0.052998,-0.131951,42:30.1,1
-1.442401,2.267934,10.184821,-0.101077,-0.07221,-0.239488,42:30.2,1
-0.443079,0.871188,9.461375,-0.016974,0.123645,-0.350271,42:30.3,1
-0.002395,2.167193,9.37246,-0.205786,-0.143213,-0.116754,43:18.0,1
-0.207918,2.505789,9.327853,0.338042,0.493278,-0.178377,43:18.1,1
0.165406,2.302662,9.370963,-0.02482,-0.099169,0.069255,43:18.2,1
0.255219,2.446812,9.27127,0.0181,-0.03285,-0.006119,43:18.3,1
0.160616,2.694996,9.21364,-0.043943,-0.05418,0.001338,43:18.4,1
-0.161963,2.555636,9.586664,-0.031053,-0.039364,-0.111755,43:18.5,1
-0.99558,3.001259,9.284443,-0.099297,-0.10578,-0.07733,43:18.6,1
-1.204246,2.873275,9.741742,-0.057192,0.084765,0.085818,43:18.7,1
-0.699196,3.462899,8.327333,0.022254,0.138562,0.10191,43:18.8,1
-0.404758,3.303929,9.008417,-0.061719,0.185224,0.265974,43:18.9,1
0.01422,3.412603,8.702154,-0.073476,0.08278,0.203997,43:19.0,1
-0.059127,3.941154,9.130413,-0.189605,0.148633,0.282433,43:19.1,1
-0.133373,3.425028,11.341166,-0.150546,-0.072672,0.109007,43:19.2,1
-0.731828,2.738705,11.519745,0.017586,-0.069717,-0.11784,43:19.3,1
0.143102,1.302891,10.643018,-0.1945,-0.214396,0.033673,43:19.4,1
-0.196392,2.401306,9.226513,-0.163916,-0.267487,-0.4233,43:19.5,1
0.548609,1.955833,7.923323,-0.166372,-0.396599,-0.159789,43:19.6,1
0.232916,2.656975,7.213499,0.423348,0.054681,-0.392274,43:19.7,1
0.503703,3.036885,9.107062,0.181456,0.033048,-0.020524,43:19.8,1
0.321382,2.985542,10.736124,0.121517,0.079286,-0.101791,43:19.9,1
-1.424737,3.353925,12.474908,0.062086,0.134251,0.015288,43:20.0,1
-1.732946,2.467918,10.358459,-0.143479,-0.215445,0.071564,43:20.1,1
-0.288151,1.472189,7.180269,-0.028805,0.337635,-0.010991,43:20.2,1
-0.524809,2.763853,6.906338,0.393781,0.224061,-0.129643,43:20.3,1
-0.459993,3.180586,8.456814,-0.00267,-0.428215,0.504923,43:20.4,1
-0.492177,4.018244,9.923763,0.131723,-0.024819,0.313108,43:20.5,1
0.136815,3.526367,11.032059,-0.044953,0.064338,0.309557,43:20.6,1
0.161814,1.694027,10.755584,0.106022,-0.094806,0.065194,43:20.7,1
0.551453,1.658701,8.38661,-0.084607,-0.260275,0.004403,43:20.9,1
0.086969,2.786306,6.982679,0.121379,-0.100909,-0.122296,43:20.9,1
0.289947,2.645748,8.166717,-0.056788,-0.196441,-0.062312,43:21.1,1
-0.204325,3.611091,11.141481,0.321809,0.151635,-0.325329,43:21.2,1
-1.655408,3.952381,12.018358,0.229997,0.27806,0.018884,43:21.3,1
-1.315015,2.774031,9.478589,0.074312,0.364073,-0.068183,43:21.4,1
-0.597258,1.667233,8.261919,-0.129133,0.0929,-0.205992,43:21.5,1
-0.301024,2.415377,6.81892,0.247959,-0.224031,-0.15183,43:21.6,1
-0.389789,2.980302,7.712562,-0.101109,-0.190064,0.390217,43:21.7,1
-0.521216,4.230353,9.262588,-0.075702,-0.159094,0.181203,43:21.8,1
0.234413,3.60166,10.44019,-0.054232,0.039251,0.150107,43:21.9,1
0.364642,1.274001,11.825708,0.132418,-0.109542,-0.144597,43:22.0,1
0.683179,1.313968,8.799601,-0.115771,-0.723512,-0.180301,43:22.1,1
0.319885,2.285148,6.776259,-0.012593,-0.149474,-0.066575,43:22.2,1
0.518522,2.135908,7.957901,-0.146921,-0.200687,-0.191368,43:22.3,1
0.13472,3.008294,10.134675,-0.075446,-0.099778,-0.391525,43:22.4,1
-1.078058,3.543431,10.845247,0.049435,0.094786,-0.025886,43:22.5,1
-0.911155,1.853595,10.239008,0.018737,0.139277,-0.132073,43:22.6,1
-0.498014,1.454974,9.088051,-0.014751,-0.11201,-0.297957,43:22.7,1
0.000299,2.109114,7.53039,0.016433,-0.279471,-0.04059,43:22.8,1
-0.424068,2.999014,7.414082,-0.183917,-0.110875,0.491047,43:22.9,1
-0.557291,4.093837,9.432036,-0.114412,-0.053181,0.296347,43:23.0,1
0.786165,2.971471,11.020084,0.098363,-0.068237,0.13693,43:23.1,1
0.039069,1.493893,11.960728,0.100593,-0.056659,0.039893,43:23.2,1
0.676892,1.315015,8.039332,-0.014568,-0.18662,0.154657,43:23.3,1
-0.038769,2.047891,7.382947,0.501645,0.326104,-0.092809,43:23.4,1
-0.105531,2.599794,7.662865,-0.187669,-0.368374,-0.172334,43:23.5,1
-0.088765,3.633544,8.421637,-0.39441,-0.562851,-0.43756,43:23.6,1
-0.602647,3.54433,10.318193,0.428093,0.179696,-0.188091,43:23.7,1
-0.594863,1.326392,11.807746,0.031866,0.033495,-0.107643,43:23.8,1
-1.141227,0.878972,10.64661,0.100679,0.261508,0.030895,43:23.9,1
0.074844,2.088158,7.604786,-0.561376,-0.168793,0.463156,43:24.0,1
-0.134271,2.596351,7.480844,0.299044,0.526897,0.575901,43:24.1,1
-0.279169,3.340304,8.536897,-0.412738,-0.439397,0.279978,43:24.2,1
-0.700394,3.628904,10.760823,0.255628,0.009342,-0.099171,43:24.3,1
-0.185464,3.417992,13.109289,-0.077336,-0.214304,-0.105624,43:24.4,1
0.073347,1.563499,9.873917,0.101154,0.044523,-0.177428,43:24.5,1
-0.001048,1.562451,8.436307,0.004266,-0.110078,-0.290685,43:24.6,1
-0.551603,2.732268,7.921677,0.351575,-0.019176,-0.230071,43:24.7,1
-0.386197,3.027155,8.308323,-0.275474,-0.190063,-0.249509,43:24.8,1
-0.40386,3.716322,8.531209,0.359733,0.345502,-0.271739,43:24.9,1
0.136965,1.097817,9.504186,-0.069478,0.038928,0.080439,45:30.7,1
0.058828,0.958457,9.834549,0.057573,0.167782,0.05955,45:30.8,1
-0.152682,1.265319,9.853709,0.072025,0.083562,0.022463,45:30.9,1
-0.632585,1.491199,9.711505,-0.038252,0.0499,0.023613,45:31.0,1
-1.02432,1.595382,9.459429,-0.043803,0.067379,0.114089,45:31.1,1
-0.75024,2.445016,9.228609,-0.008078,-0.039145,0.194686,45:31.2,1
0.102088,1.952989,9.104667,-0.160079,0.169353,0.24313,45:31.3,1
-0.061223,2.239343,9.170829,-0.24023,0.015513,0.355262,45:31.4,1
0.174687,2.182012,9.543554,-0.299173,-0.060213,0.415215,45:31.5,1
